frame,latent_dim,mse,ae_size_bytes,encoded_size_bytes,raw_size_bytes,pict_type
707,372,189.19986115652137,91634,21991,150528,B
708,0,0.0,150528,22644,150528,P
708,4,998.0149934068322,4278,22644,150528,P
708,20,891.9848903780803,8076,22644,150528,P
708,36,783.0195410409942,11874,22644,150528,P
708,52,875.1058766618371,15673,22644,150528,P
708,68,860.5958197033033,19471,22644,150528,P
708,84,951.7729187384248,23269,22644,150528,P
708,100,913.4638636372983,27067,22644,150528,P
708,116,933.8324830401689,30865,22644,150528,P
708,132,963.7086625210941,34663,22644,150528,P
708,148,1064.819598197937,38461,22644,150528,P
708,164,941.0894191358238,42259,22644,150528,P
708,180,927.2103895666078,46057,22644,150528,P
708,196,916.3901471765712,49855,22644,150528,P
708,212,989.3524771090597,53653,22644,150528,P
708,228,1060.9229737892747,57451,22644,150528,P
708,244,1017.9550955537707,61249,22644,150528,P
708,260,907.453660829924,65047,22644,150528,P
708,276,943.296258780174,68845,22644,150528,P
708,292,1000.5160298896953,72644,22644,150528,P
708,308,927.1560073597357,76442,22644,150528,P
708,324,932.6855513965711,80240,22644,150528,P
708,340,849.4443787727505,84038,22644,150528,P
708,356,874.5404954999685,87836,22644,150528,P
708,372,1036.314601264894,91634,22644,150528,P
709,0,0.0,150528,22421,150528,B
709,4,802.0239422097802,4278,22421,150528,B
709,20,674.6715932618827,8076,22421,150528,B
709,36,598.1369942659512,11874,22421,150528,B
709,52,494.38385849352926,15673,22421,150528,B
709,68,402.86123865516856,19471,22421,150528,B
709,84,396.4121629600413,23269,22421,150528,B
709,100,350.2236832282506,27067,22421,150528,B
709,116,383.2430089241825,30865,22421,150528,B
709,132,286.00111291743815,34663,22421,150528,B
709,148,268.8299916568212,38461,22421,150528,B
709,164,265.0951815652661,42259,22421,150528,B
709,180,270.55362904211506,46057,22421,150528,B
709,196,234.99850585358217,49855,22421,150528,B
709,212,250.60509401955642,53653,22421,150528,B
709,228,225.133176863892,57451,22421,150528,B
709,244,228.03958182921633,61249,22421,150528,B
709,260,236.5307305881288,65047,22421,150528,B
709,276,218.9822192187421,68845,22421,150528,B
709,292,215.28616704745218,72644,22421,150528,B
709,308,205.0470663642045,76442,22421,150528,B
709,324,199.3886976619251,80240,22421,150528,B
709,340,202.13885976118036,84038,22421,150528,B
709,356,187.13585050427355,87836,22421,150528,B
709,372,199.87903077271767,91634,22421,150528,B
712,0,0.0,150528,21946,150528,P
712,4,774.7352172620595,4278,21946,150528,P
712,20,761.1482043983415,8076,21946,150528,P
712,36,733.7949838489294,11874,21946,150528,P
712,52,728.4998041111976,15673,21946,150528,P
712,68,721.6936710756272,19471,21946,150528,P
712,84,748.6657317029312,23269,21946,150528,P
712,100,765.6957801897079,27067,21946,150528,P
712,116,774.9173794873059,30865,21946,150528,P
712,132,821.4456571731716,34663,21946,150528,P
712,148,755.5262469453737,38461,21946,150528,P
712,164,827.7968691196293,42259,21946,150528,P
712,180,834.8370030988008,46057,21946,150528,P
712,196,779.0848248638213,49855,21946,150528,P
712,212,809.3074032571167,53653,21946,150528,P
712,228,822.4026144482195,57451,21946,150528,P
712,244,811.9121777359396,61249,21946,150528,P
712,260,826.8312518717721,65047,21946,150528,P
712,276,805.9112404938787,68845,21946,150528,P
712,292,804.2633627308533,72644,21946,150528,P
712,308,881.2826779671013,76442,21946,150528,P
712,324,821.9321296317503,80240,21946,150528,P
712,340,775.7097367197275,84038,21946,150528,P
712,356,795.3634541714564,87836,21946,150528,P
712,372,809.4846601830795,91634,21946,150528,P
713,0,0.0,150528,21717,150528,P
713,4,774.5879977243021,4278,21717,150528,P
713,20,569.6514368522912,8076,21717,150528,P
713,36,509.0798929100856,11874,21717,150528,P
713,52,399.4535393547267,15673,21717,150528,P
713,68,319.61210248991847,19471,21717,150528,P
713,84,320.24833797477186,23269,21717,150528,P
713,100,272.9877475532703,27067,21717,150528,P
713,116,327.1962402155623,30865,21717,150528,P
713,132,212.47259941301309,34663,21717,150528,P
713,148,201.20391577365808,38461,21717,150528,P
713,164,198.1198451074306,42259,21717,150528,P
713,180,203.5342962888535,46057,21717,150528,P
713,196,185.63451098743826,49855,21717,150528,P
713,212,180.73413214297034,53653,21717,150528,P
713,228,179.2098255304154,57451,21717,150528,P
713,244,169.49934654403478,61249,21717,150528,P
713,260,180.4065368778538,65047,21717,150528,P
713,276,175.19603411201388,68845,21717,150528,P
713,292,160.4641031997744,72644,21717,150528,P
713,308,171.02712017367594,76442,21717,150528,P
713,324,145.11168220778927,80240,21717,150528,P
713,340,147.30330634047277,84038,21717,150528,P
713,356,152.88441657903604,87836,21717,150528,P
713,372,152.99990306957625,91634,21717,150528,P
714,0,0.0,150528,21265,150528,B
714,4,917.436974379234,4278,21265,150528,B
714,20,785.6296447338536,8076,21265,150528,B
714,36,674.6070371009409,11874,21265,150528,B
714,52,507.98731319373474,15673,21265,150528,B
714,68,386.47475332254544,19471,21265,150528,B
714,84,419.9553285492584,23269,21265,150528,B
714,100,330.9870070545003,27067,21265,150528,B
714,116,367.3440558370203,30865,21265,150528,B
714,132,244.5021295803599,34663,21265,150528,B
714,148,247.78362340293825,38461,21265,150528,B
714,164,231.57801341149025,42259,21265,150528,B
714,180,241.28996095969342,46057,21265,150528,B
714,196,214.4013206998352,49855,21265,150528,B
714,212,219.85428756452166,53653,21265,150528,B
714,228,196.15805846988223,57451,21265,150528,B
714,244,207.3785369459074,61249,21265,150528,B
714,260,206.62657273351215,65047,21265,150528,B
714,276,199.49520624359138,68845,21265,150528,B
714,292,195.30651970999315,72644,21265,150528,B
714,308,191.99324742075987,76442,21265,150528,B
714,324,185.77269205707125,80240,21265,150528,B
714,340,183.72562285512686,84038,21265,150528,B
714,356,177.40229844348505,87836,21265,150528,B
714,372,171.81296728667803,91634,21265,150528,B
715,0,0.0,150528,22185,150528,P
715,4,938.2454356178641,4278,22185,150528,P
715,20,852.2203542524949,8076,22185,150528,P
715,36,770.7594419131055,11874,22185,150528,P
715,52,823.8831670023501,15673,22185,150528,P
715,68,860.6664923485368,19471,22185,150528,P
715,84,816.2840105826035,23269,22185,150528,P
715,100,905.0547272432595,27067,22185,150528,P
715,116,845.2248524408787,30865,22185,150528,P
715,132,841.6814701398835,34663,22185,150528,P
715,148,967.7657689433545,38461,22185,150528,P
715,164,922.5667668040842,42259,22185,150528,P
715,180,1008.8974301470444,46057,22185,150528,P
715,196,862.2972924029455,49855,22185,150528,P
715,212,873.6961784306914,53653,22185,150528,P
715,228,951.623882423155,57451,22185,150528,P
715,244,955.9176543960348,61249,22185,150528,P
715,260,931.5637518418953,65047,22185,150528,P
715,276,933.1680875038728,68845,22185,150528,P
715,292,927.6822672458366,72644,22185,150528,P
715,308,992.6055383635685,76442,22185,150528,P
715,324,962.1413891203701,80240,22185,150528,P
715,340,1044.2771737463772,84038,22185,150528,P
715,356,966.9896415900439,87836,22185,150528,P
715,372,949.4872309500352,91634,22185,150528,P
716,0,0.0,150528,21543,150528,B
716,4,932.7929229475558,4278,21543,150528,B
716,20,885.0469804136083,8076,21543,150528,B
716,36,775.1118352403864,11874,21543,150528,B
716,52,828.5091064637527,15673,21543,150528,B
716,68,947.7514817146584,19471,21543,150528,B
716,84,962.2625681804493,23269,21543,150528,B
716,100,1027.1642196457833,27067,21543,150528,B
716,116,951.9220761721954,30865,21543,150528,B
716,132,988.7919406872243,34663,21543,150528,B
716,148,1020.796535583213,38461,21543,150528,B
716,164,1055.8599782176316,42259,21543,150528,B
716,180,1012.831661850214,46057,21543,150528,B
716,196,900.4829277517274,49855,21543,150528,B
716,212,908.133377856575,53653,21543,150528,B
716,228,911.6908099036664,57451,21543,150528,B
716,244,932.5633428292349,61249,21543,150528,B
716,260,868.0527830030769,65047,21543,150528,B
716,276,913.5229089064524,68845,21543,150528,B
716,292,893.571421620436,72644,21543,150528,B
716,308,1034.3517548404634,76442,21543,150528,B
716,324,984.9111222429201,80240,21543,150528,B
716,340,958.6860599694774,84038,21543,150528,B
716,356,888.20108785294,87836,21543,150528,B
716,372,962.9625119967386,91634,21543,150528,B
717,0,0.0,150528,22290,150528,P
717,4,871.154325013049,4278,22290,150528,P
717,20,776.1589652393013,8076,22290,150528,P
717,36,733.4498566808179,11874,22290,150528,P
717,52,720.5606075003743,15673,22290,150528,P
717,68,721.6601818101481,19471,22290,150528,P
717,84,722.7770760655403,23269,22290,150528,P
717,100,792.5887504359707,27067,22290,150528,P
717,116,735.2918268414214,30865,22290,150528,P
717,132,878.7537236697972,34663,22290,150528,P
717,148,767.0154268154874,38461,22290,150528,P
717,164,904.5627438928932,42259,22290,150528,P
717,180,890.6352669233456,46057,22290,150528,P
717,196,761.4308949792758,49855,22290,150528,P
717,212,931.8299703067169,53653,22290,150528,P
717,228,912.9179825540632,57451,22290,150528,P
717,244,922.0022940309718,61249,22290,150528,P
717,260,925.9820662904531,65047,22290,150528,P
717,276,1007.9527058405802,68845,22290,150528,P
717,292,865.8055503387004,72644,22290,150528,P
717,308,942.3459630226716,76442,22290,150528,P
717,324,921.1579769616947,80240,22290,150528,P
717,340,822.2705347230658,84038,22290,150528,P
717,356,888.8391401153058,87836,22290,150528,P
717,372,809.0191412251443,91634,22290,150528,P
718,0,0.0,150528,22271,150528,B
718,4,870.5524266231805,4278,22271,150528,B
718,20,693.6447458574548,8076,22271,150528,B
718,36,635.5583718745038,11874,22271,150528,B
718,52,572.3930146778002,15673,22271,150528,B
718,68,567.2717611072585,19471,22271,150528,B
718,84,567.1181828482077,23269,22271,150528,B
718,100,569.1228757146746,27067,22271,150528,B
718,116,652.1079432684928,30865,22271,150528,B
718,132,617.065514693968,34663,22271,150528,B
718,148,570.8560209022835,38461,22271,150528,B
718,164,619.5508057717234,42259,22271,150528,B
718,180,593.3105431264266,46057,22271,150528,B
718,196,600.0400687102228,49855,22271,150528,B
718,212,596.587949199602,53653,22271,150528,B
718,228,672.9970088694245,57451,22271,150528,B
718,244,673.722266452387,61249,22271,150528,B
718,260,607.5897482223809,65047,22271,150528,B
718,276,622.4205875303596,68845,22271,150528,B
718,292,603.8034627679735,72644,22271,150528,B
718,308,656.2393558910117,76442,22271,150528,B
718,324,638.5450935456902,80240,22271,150528,B
718,340,610.8695161063224,84038,22271,150528,B
718,356,633.1654942128807,87836,22271,150528,B
718,372,618.8733899965882,91634,22271,150528,B
719,0,0.0,150528,23151,150528,P
719,4,848.9098828285933,4278,23151,150528,P
719,20,661.1588260391727,8076,23151,150528,P
719,36,606.8269439041615,11874,23151,150528,P
719,52,526.4582782052457,15673,23151,150528,P
719,68,448.86707168770954,19471,23151,150528,P
719,84,472.29826322291046,23269,23151,150528,P
719,100,400.3288930398412,27067,23151,150528,P
719,116,493.62023662542924,30865,23151,150528,P
719,132,311.00990320555866,34663,23151,150528,P
719,148,268.42848382657394,38461,23151,150528,P
719,164,269.70316520892084,42259,23151,150528,P
719,180,294.440801453311,46057,23151,150528,P
719,196,234.32289171614684,49855,23151,150528,P
719,212,265.1397531735711,53653,23151,150528,P
719,228,230.60724862734787,57451,23151,150528,P
719,244,218.52849417482503,61249,23151,150528,P
719,260,250.00103063648567,65047,23151,150528,P
719,276,226.34517942206003,68845,23151,150528,P
719,292,215.45715609099716,72644,23151,150528,P
719,308,220.03411825862713,76442,23151,150528,P
719,324,191.21645391569473,80240,23151,150528,P
719,340,201.72127344994806,84038,23151,150528,P
719,356,212.84626512788236,87836,23151,150528,P
719,372,199.6870428090915,91634,23151,150528,P
723,0,0.0,150528,21657,150528,P
723,4,730.071377218701,4278,21657,150528,P
723,20,690.785683086142,8076,21657,150528,P
723,36,628.1289630336687,11874,21657,150528,P
723,52,597.1368582453579,15673,21657,150528,P
723,68,591.0324858035892,19471,21657,150528,P
723,84,613.1377628305927,23269,21657,150528,P
723,100,601.7095661256462,27067,21657,150528,P
723,116,680.9564928291366,30865,21657,150528,P
723,132,651.2291679857299,34663,21657,150528,P
723,148,646.8917933525518,38461,21657,150528,P
723,164,662.8612071275711,42259,21657,150528,P
723,180,646.0745462682098,46057,21657,150528,P
723,196,666.9539223890752,49855,21657,150528,P
723,212,650.6493737222627,53653,21657,150528,P
723,228,708.495811955072,57451,21657,150528,P
723,244,683.4011486498639,61249,21657,150528,P
723,260,703.5045790951699,65047,21657,150528,P
723,276,668.7556206481531,68845,21657,150528,P
723,292,702.824862068519,72644,21657,150528,P
723,308,801.2899035355076,76442,21657,150528,P
723,324,787.0062776142731,80240,21657,150528,P
723,340,753.6938451463357,84038,21657,150528,P
723,356,736.5659329108894,87836,21657,150528,P
723,372,710.2447025477886,91634,21657,150528,P
724,0,0.0,150528,21120,150528,B
724,4,687.1386839076877,4278,21120,150528,B
724,20,666.5637391386554,8076,21120,150528,B
724,36,655.9896095423028,11874,21120,150528,B
724,52,642.2250975156203,15673,21120,150528,B
724,68,635.720912902616,19471,21120,150528,B
724,84,659.5262697665021,23269,21120,150528,B
724,100,647.8287660749629,27067,21120,150528,B
724,116,727.1007037488744,30865,21120,150528,B
724,132,735.5726400855929,34663,21120,150528,B
724,148,677.8691216837615,38461,21120,150528,B
724,164,715.4059857828543,42259,21120,150528,B
724,180,700.0069795874879,46057,21120,150528,B
724,196,686.8383100256324,49855,21120,150528,B
724,212,717.8719584597275,53653,21120,150528,B
724,228,722.9548174655065,57451,21120,150528,B
724,244,752.5795549387112,61249,21120,150528,B
724,260,755.8069390710443,65047,21120,150528,B
724,276,710.2282304316759,68845,21120,150528,B
724,292,732.1420796681195,72644,21120,150528,B
724,308,745.4697172623128,76442,21120,150528,B
724,324,776.3674101792276,80240,21120,150528,B
724,340,738.4609529748559,84038,21120,150528,B
724,356,730.9366477886215,87836,21120,150528,B
724,372,693.5469426680356,91634,21120,150528,B
725,0,0.0,150528,22063,150528,P
725,4,725.1713465899229,4278,22063,150528,P
725,20,711.2871089251712,8076,22063,150528,P
725,36,684.4462801935151,11874,22063,150528,P
725,52,679.7827334376052,15673,22063,150528,P
725,68,630.7824877090752,19471,22063,150528,P
725,84,677.3996058152989,23269,22063,150528,P
725,100,635.3584052296355,27067,22063,150528,P
725,116,762.940334295854,30865,22063,150528,P
725,132,704.358827881515,34663,22063,150528,P
725,148,716.3367814617231,38461,22063,150528,P
725,164,709.8784402012825,42259,22063,150528,P
725,180,681.1465883161873,46057,22063,150528,P
725,196,684.9322681780905,49855,22063,150528,P
725,212,698.6752211116254,53653,22063,150528,P
725,228,746.5904267504811,57451,22063,150528,P
725,244,704.3126211734489,61249,22063,150528,P
725,260,732.9104554373771,65047,22063,150528,P
725,276,719.8862196877599,68845,22063,150528,P
725,292,658.5872985888273,72644,22063,150528,P
725,308,718.6237409943715,76442,22063,150528,P
725,324,686.6600235924125,80240,22063,150528,P
725,340,705.3591455798596,84038,22063,150528,P
725,356,724.4717055698857,87836,22063,150528,P
725,372,690.0385636137798,91634,22063,150528,P
726,0,0.0,150528,21661,150528,B
726,4,842.3520427197218,4278,21661,150528,B
726,20,819.9056354351342,8076,21661,150528,B
726,36,728.6313388030976,11874,21661,150528,B
726,52,671.7670504935086,15673,21661,150528,B
726,68,657.4576263315976,19471,21661,150528,B
726,84,677.1907975198701,23269,21661,150528,B
726,100,694.857505406253,27067,21661,150528,B
726,116,758.0693721072748,30865,21661,150528,B
726,132,712.8003634745255,34663,21661,150528,B
726,148,736.5595136303455,38461,21661,150528,B
726,164,829.2373920092359,42259,21661,150528,B
726,180,794.6942138951272,46057,21661,150528,B
726,196,767.244522459805,49855,21661,150528,B
726,212,793.6450248816982,53653,21661,150528,B
726,228,771.0392862092704,57451,21661,150528,B
726,244,788.5045740287751,61249,21661,150528,B
726,260,779.7682360047475,65047,21661,150528,B
726,276,819.8305419646204,68845,21661,150528,B
726,292,815.4167415574193,72644,21661,150528,B
726,308,995.7690930459648,76442,21661,150528,B
726,324,810.7813548529521,80240,21661,150528,B
726,340,869.040746614337,84038,21661,150528,B
726,356,809.8833822878078,87836,21661,150528,B
726,372,802.0346006378531,91634,21661,150528,B
727,0,0.0,150528,21766,150528,P
727,4,842.3941919580102,4278,21766,150528,P
727,20,770.3050658572465,8076,21766,150528,P
727,36,655.7701428188011,11874,21766,150528,P
727,52,692.9704791633412,15673,21766,150528,P
727,68,726.6355481464416,19471,21766,150528,P
727,84,700.7625167956576,23269,21766,150528,P
727,100,758.1226036883891,27067,21766,150528,P
727,116,815.5921817058697,30865,21766,150528,P
727,132,754.8187332227826,34663,21766,150528,P
727,148,781.78837148007,38461,21766,150528,P
727,164,866.8300917372108,42259,21766,150528,P
727,180,869.7971316520125,46057,21766,150528,P
727,196,763.6842441279441,49855,21766,150528,P
727,212,750.1826198073104,53653,21766,150528,P
727,228,800.7188903633505,57451,21766,150528,P
727,244,775.311256852001,61249,21766,150528,P
727,260,742.5877630943432,65047,21766,150528,P
727,276,771.763393166475,68845,21766,150528,P
727,292,750.6736947689205,72644,21766,150528,P
727,308,835.5909052072093,76442,21766,150528,P
727,324,817.6410828251392,80240,21766,150528,P
727,340,732.3484050342813,84038,21766,150528,P
727,356,785.2030048146844,87836,21766,150528,P
727,372,802.0855309674516,91634,21766,150528,P
728,0,0.0,150528,20709,150528,B
728,4,835.5170834809542,4278,20709,150528,B
728,20,773.1036904966459,8076,20709,150528,B
728,36,643.3912870008498,11874,20709,150528,B
728,52,648.0293383123353,15673,20709,150528,B
728,68,690.6129075447097,19471,20709,150528,B
728,84,720.9070064127445,23269,20709,150528,B
728,100,725.5831494927406,27067,20709,150528,B
728,116,764.5041558193043,30865,20709,150528,B
728,132,738.5578477755189,34663,20709,150528,B
728,148,768.7923563411459,38461,20709,150528,B
728,164,857.2206104407087,42259,20709,150528,B
728,180,835.915018315427,46057,20709,150528,B
728,196,740.6795411137864,49855,20709,150528,B
728,212,735.8288662740961,53653,20709,150528,B
728,228,756.2963789328933,57451,20709,150528,B
728,244,773.3701511984691,61249,20709,150528,B
728,260,710.2379804709926,65047,20709,150528,B
728,276,766.0223762271926,68845,20709,150528,B
728,292,733.9973123045638,72644,20709,150528,B
728,308,803.3117346698418,76442,20709,150528,B
728,324,809.9248048150912,80240,20709,150528,B
728,340,747.7898027049378,84038,20709,150528,B
728,356,756.6078957170248,87836,20709,150528,B
728,372,773.2088213553652,91634,20709,150528,B
729,0,0.0,150528,22525,150528,P
729,4,828.4091231413186,4278,22525,150528,P
729,20,806.6053706221282,8076,22525,150528,P
729,36,763.0521266721189,11874,22525,150528,P
729,52,842.2016741009429,15673,22525,150528,P
729,68,868.9939343137667,19471,22525,150528,P
729,84,863.2038643816486,23269,22525,150528,P
729,100,878.9866951061413,27067,22525,150528,P
729,116,984.8252492258325,30865,22525,150528,P
729,132,947.8863471653312,34663,22525,150528,P
729,148,886.7598988115788,38461,22525,150528,P
729,164,1103.6675095092505,42259,22525,150528,P
729,180,1003.4748337464407,46057,22525,150528,P
729,196,915.3174611739814,49855,22525,150528,P
729,212,1038.4634857065976,53653,22525,150528,P
729,228,1255.48664345406,57451,22525,150528,P
729,244,989.5939873997122,61249,22525,150528,P
729,260,930.6617218069732,65047,22525,150528,P
729,276,1071.3320188689977,68845,22525,150528,P
729,292,901.9140033982694,72644,22525,150528,P
729,308,1001.9520108355209,76442,22525,150528,P
729,324,997.2248163074255,80240,22525,150528,P
729,340,948.3919563470408,84038,22525,150528,P
729,356,970.6173829268664,87836,22525,150528,P
729,372,964.8717029253021,91634,22525,150528,P
731,0,0.0,150528,23249,150528,P
731,4,855.863962112926,4278,23249,150528,P
731,20,739.633803977631,8076,23249,150528,P
731,36,706.0697478242218,11874,23249,150528,P
731,52,691.7585068847984,15673,23249,150528,P
731,68,682.8078496735543,19471,23249,150528,P
731,84,696.7648795573041,23269,23249,150528,P
731,100,702.2548784036189,27067,23249,150528,P
731,116,781.5388673683628,30865,23249,150528,P
731,132,710.9289009589702,34663,23249,150528,P
731,148,710.2659588446841,38461,23249,150528,P
731,164,796.9231576658785,42259,23249,150528,P
731,180,740.6932880636305,46057,23249,150528,P
731,196,782.2810815414414,49855,23249,150528,P
731,212,726.7712008673698,53653,23249,150528,P
731,228,814.4092778675258,57451,23249,150528,P
731,244,811.8023838149384,61249,23249,150528,P
731,260,816.7800514027476,65047,23249,150528,P
731,276,815.1635433314368,68845,23249,150528,P
731,292,750.6406294181943,72644,23249,150528,P
731,308,791.8629478197545,76442,23249,150528,P
731,324,787.5862535554916,80240,23249,150528,P
731,340,781.8841762142256,84038,23249,150528,P
731,356,817.9926292737946,87836,23249,150528,P
731,372,801.5435862354934,91634,23249,150528,P
732,0,0.0,150528,22811,150528,B
732,4,899.7016528621316,4278,22811,150528,B
732,20,698.7267570337281,8076,22811,150528,B
732,36,655.5669665336609,11874,22811,150528,B
732,52,659.8194976570085,15673,22811,150528,B
732,68,673.5973327187821,19471,22811,150528,B
732,84,697.685440722853,23269,22811,150528,B
732,100,684.5197385642678,27067,22811,150528,B
732,116,770.4908010782674,30865,22811,150528,B
732,132,692.688818089664,34663,22811,150528,B
732,148,688.4201176464558,38461,22811,150528,B
732,164,729.7075978014618,42259,22811,150528,B
732,180,720.6028778571635,46057,22811,150528,B
732,196,735.5195296229795,49855,22811,150528,B
732,212,743.1673151208088,53653,22811,150528,B
732,228,767.0269330730662,57451,22811,150528,B
732,244,753.7375689251348,61249,22811,150528,B
732,260,734.3160961987451,65047,22811,150528,B
732,276,754.9305255990475,68845,22811,150528,B
732,292,724.2053659865633,72644,22811,150528,B
732,308,750.2102953847498,76442,22811,150528,B
732,324,781.910398369655,80240,22811,150528,B
732,340,717.5967772258446,84038,22811,150528,B
732,356,736.8432337185368,87836,22811,150528,B
732,372,781.687237531878,91634,22811,150528,B
733,0,0.0,150528,22703,150528,P
733,4,816.7643665568903,4278,22703,150528,P
733,20,666.7282180627808,8076,22703,150528,P
733,36,603.0313928844407,11874,22703,150528,P
733,52,601.3410630868748,15673,22703,150528,P
733,68,574.9048912664875,19471,22703,150528,P
733,84,594.8121702997014,23269,22703,150528,P
733,100,601.2593080988154,27067,22703,150528,P
733,116,645.16845876351,30865,22703,150528,P
733,132,614.5435247104615,34663,22703,150528,P
733,148,597.5601068465039,38461,22703,150528,P
733,164,625.1257692463696,42259,22703,150528,P
733,180,646.1549083935097,46057,22703,150528,P
733,196,615.5702462419868,49855,22703,150528,P
733,212,668.8774658599868,53653,22703,150528,P
733,228,666.5880233980715,57451,22703,150528,P
733,244,665.2816392481327,61249,22703,150528,P
733,260,661.4476936636493,65047,22703,150528,P
733,276,699.2652498884127,68845,22703,150528,P
733,292,670.6268409267068,72644,22703,150528,P
733,308,664.0959496842697,76442,22703,150528,P
733,324,695.0691599864513,80240,22703,150528,P
733,340,648.766465508379,84038,22703,150528,P
733,356,678.3152011223137,87836,22703,150528,P
733,372,656.5093895886093,91634,22703,150528,P
734,0,0.0,150528,21514,150528,B
734,4,672.4929136689752,4278,21514,150528,B
734,20,647.4116339581087,8076,21514,150528,B
734,36,578.9009539643303,11874,21514,150528,B
734,52,556.791619467549,15673,21514,150528,B
734,68,578.2133036758751,19471,21514,150528,B
734,84,590.3843201464042,23269,21514,150528,B
734,100,598.2055473374203,27067,21514,150528,B
734,116,651.8072665901855,30865,21514,150528,B
734,132,607.1532371453941,34663,21514,150528,B
734,148,623.9930690266192,38461,21514,150528,B
734,164,600.7584225386381,42259,21514,150528,B
734,180,608.7308056186885,46057,21514,150528,B
734,196,605.1824574591592,49855,21514,150528,B
734,212,611.6286263102666,53653,21514,150528,B
734,228,647.2692591603845,57451,21514,150528,B
734,244,625.9915848495439,61249,21514,150528,B
734,260,628.1910362653434,65047,21514,150528,B
734,276,635.9939745627344,68845,21514,150528,B
734,292,614.21886656899,72644,21514,150528,B
734,308,655.9329260839149,76442,21514,150528,B
734,324,673.8711816491559,80240,21514,150528,B
734,340,642.7538403309882,84038,21514,150528,B
734,356,647.4269554484636,87836,21514,150528,B
734,372,676.9958572927862,91634,21514,150528,B
735,0,0.0,150528,21996,150528,P
735,4,680.4014067398384,4278,21996,150528,P
735,20,623.8812160911039,8076,21996,150528,P
735,36,611.0541007015854,11874,21996,150528,P
735,52,575.9522635024041,15673,21996,150528,P
735,68,592.6065418403596,19471,21996,150528,P
735,84,612.1863164473325,23269,21996,150528,P
735,100,595.8664462901652,27067,21996,150528,P
735,116,650.0413588481024,30865,21996,150528,P
735,132,651.1543167522177,34663,21996,150528,P
735,148,646.0670369211584,38461,21996,150528,P
735,164,681.2964724609628,42259,21996,150528,P
735,180,657.1083205752075,46057,21996,150528,P
735,196,644.5944176288322,49855,21996,150528,P
735,212,656.2265778891742,53653,21996,150528,P
735,228,733.2056212238967,57451,21996,150528,P
735,244,708.7711143074557,61249,21996,150528,P
735,260,722.6204092847183,65047,21996,150528,P
735,276,750.1189720351249,68845,21996,150528,P
735,292,741.1882388172671,72644,21996,150528,P
735,308,766.4491372648627,76442,21996,150528,P
735,324,792.254705610685,80240,21996,150528,P
735,340,710.7299032621086,84038,21996,150528,P
735,356,727.5842693634331,87836,21996,150528,P
735,372,790.6972428085282,91634,21996,150528,P
736,0,0.0,150528,21732,150528,B
736,4,641.4142091525719,4278,21732,150528,B
736,20,610.6442962540314,8076,21732,150528,B
736,36,580.8153529884294,11874,21732,150528,B
736,52,505.39368161698803,15673,21732,150528,B
736,68,397.113620757591,19471,21732,150528,B
736,84,417.4905973370187,23269,21732,150528,B
736,100,347.3485722555779,27067,21732,150528,B
736,116,447.2935001249425,30865,21732,150528,B
736,132,255.00056011369452,34663,21732,150528,B
736,148,241.2540341843851,38461,21732,150528,B
736,164,228.8560870627407,42259,21732,150528,B
736,180,228.97016555070877,46057,21732,150528,B
736,196,201.28645803197287,49855,21732,150528,B
736,212,204.92708334932104,53653,21732,150528,B
736,228,191.56297394656576,57451,21732,150528,B
736,244,183.36862607393414,61249,21732,150528,B
736,260,212.9745750396978,65047,21732,150528,B
736,276,194.98878046288155,68845,21732,150528,B
736,292,186.55508729279973,72644,21732,150528,B
736,308,187.68404797883704,76442,21732,150528,B
736,324,165.215581987286,80240,21732,150528,B
736,340,173.43887718161568,84038,21732,150528,B
736,356,164.22884470084682,87836,21732,150528,B
736,372,164.32216650573537,91634,21732,150528,B
737,0,0.0,150528,22498,150528,P
737,4,762.2778160963207,4278,22498,150528,P
737,20,754.1920660994947,8076,22498,150528,P
737,36,711.5817296784371,11874,22498,150528,P
737,52,686.3160470500588,15673,22498,150528,P
737,68,689.7129365243018,19471,22498,150528,P
737,84,719.5258921477944,23269,22498,150528,P
737,100,755.3323362255469,27067,22498,150528,P
737,116,837.5983232399449,30865,22498,150528,P
737,132,718.8976504839957,34663,22498,150528,P
737,148,762.3248100746423,38461,22498,150528,P
737,164,754.7854256350547,42259,22498,150528,P
737,180,731.0517709236592,46057,22498,150528,P
737,196,795.9237483562902,49855,22498,150528,P
737,212,743.9591273199767,53653,22498,150528,P
737,228,817.406779085286,57451,22498,150528,P
737,244,774.2391158826649,61249,22498,150528,P
737,260,806.8328311666846,65047,22498,150528,P
737,276,882.9765202011913,68845,22498,150528,P
737,292,785.8604360371828,72644,22498,150528,P
737,308,850.3448342671618,76442,22498,150528,P
737,324,967.6198211498559,80240,22498,150528,P
737,340,807.6936809113249,84038,22498,150528,P
737,356,898.7126597436145,87836,22498,150528,P
737,372,858.2501782570034,91634,22498,150528,P
738,0,0.0,150528,22451,150528,B
738,4,774.5732818264514,4278,22451,150528,B
738,20,747.1668296959251,8076,22451,150528,B
738,36,589.2035358818248,11874,22451,150528,B
738,52,483.5822077933699,15673,22451,150528,B
738,68,405.87823995156214,19471,22451,150528,B
738,84,396.8221188057214,23269,22451,150528,B
738,100,335.48431866802275,27067,22451,150528,B
738,116,414.4106144201942,30865,22451,150528,B
738,132,244.83320700237527,34663,22451,150528,B
738,148,240.611485397676,38461,22451,150528,B
