frameNumber,repetition,user0_components,user0_effectiveError,user0_delay_ms,user0_cqi,user0_frame_rate,user1_components,user1_effectiveError,user1_delay_ms,user1_cqi,user1_frame_rate,user2_components,user2_effectiveError,user2_delay_ms,user2_cqi,user2_frame_rate,user3_components,user3_effectiveError,user3_delay_ms,user3_cqi,user3_frame_rate,user4_components,user4_effectiveError,user4_delay_ms,user4_cqi,user4_frame_rate,user5_components,user5_effectiveError,user5_delay_ms,user5_cqi,user5_frame_rate,user6_components,user6_effectiveError,user6_delay_ms,user6_cqi,user6_frame_rate,user7_components,user7_effectiveError,user7_delay_ms,user7_cqi,user7_frame_rate,user8_components,user8_effectiveError,user8_delay_ms,user8_cqi,user8_frame_rate,user9_components,user9_effectiveError,user9_delay_ms,user9_cqi,user9_frame_rate,num_users,error_at_80,error_ratio
145,1,70,5926.741078,2.644233,15,120,45,6942.079632,2.94849,13,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5696.024938689856,2.196524981294935
146,1,5,1893.613668,2.175064,15,120,1,3774.129305,2.44251,13,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1053.117857842016,1.7981023246382737
147,1,60,986.472259,2.624456,15,120,40,1040.487161,2.928889,13,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,914.7806280082124,2.0013356559937927
148,1,40,881.160512,2.288426,15,120,1,3765.492776,5.461896,13,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,764.2386301798543,2.342498611762155
150,1,10,1324.473496,2.185766,15,120,25,859.015153,5.466213,13,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,546.9231539799047,3.1484937423311186
151,1,75,522.133958,3.385907,15,120,60,555.817763,3.602948,13,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,499.412149001788,3.4132279533175964
152,1,55,523.542331,2.539222,15,120,60,519.24203,5.860521,13,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,466.3003560976738,3.629998036265668
153,1,55,471.277418,2.629171,15,120,75,433.958276,5.705457,13,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,414.0068440676887,4.034782296656103
154,1,30,543.39013,2.136953,15,120,30,543.39013,2.23719,13,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,366.1674441937712,4.531575150089007
155,1,70,359.670185,2.997369,15,120,50,402.239257,2.838567,13,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,319.1239290544595,5.16258629785094
158,1,40,396.745553,2.52598,15,120,80,305.064241,3.357857,13,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,305.064240800001,5.35804094340322
159,1,5,1644.069952,2.099308,15,120,5,1644.069952,5.085958,13,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,349.601240881156,4.702700562394105
160,1,40,454.639987,2.288506,15,120,50,445.957908,5.853955,12,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,381.0969030591483,4.300600849718408
161,1,10,1205.511394,2.247249,15,120,50,40582.367921,11.37651,12,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,397.7548194080172,4.121822915061469
162,1,65,456.807787,2.839993,15,120,15,958.762209,2.176998,12,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,411.6700270937468,3.986422861173402
163,1,30,566.762201,2.520704,15,120,35,506.277432,3.480798,12,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,401.8113113305674,4.072035103212097
164,1,15,965.915325,2.46966,15,120,5,1636.54797,2.035908,12,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,391.3643524345906,4.181648020779791
165,1,40,456.00225,2.314607,15,120,25,675.080899,5.495518,12,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,351.4247330373438,4.612718122672779
167,1,20,731.285335,2.248243,15,120,65,388.606469,8.933967,12,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,326.66547567250154,4.938990538341149
168,1,70,386.383004,2.589285,15,120,60,426.394627,6.003767,12,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,353.3124627115277,4.556833536506503
169,1,40,540.190201,2.505306,15,120,10,1216.699288,2.277516,12,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,365.214231855449,4.437626463253741
171,1,80,404.13266,2.618771,15,120,40,610.999114,8.385142,12,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,404.1326596937027,4.056500781538926
172,1,15,1040.488049,2.301315,15,120,50,596.148773,5.127809,12,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,415.28033495309023,3.951023971043382
173,1,25,793.048348,2.152635,15,120,20,827.999952,5.140042,12,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,409.9819492783339,3.99159292128767
175,1,65,503.222742,2.676322,15,120,10,1221.350474,2.865817,12,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,420.8124191044687,3.904334215607387
176,1,75,464.881033,2.79746,15,120,80,447.699366,3.835477,12,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,447.6993659475217,3.6741163614130894
177,1,35,581.66856,2.402705,15,120,40,557.825134,8.399289,12,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,459.959848805127,3.589685035403496
178,1,45,508.586373,2.399248,15,120,5,1648.257354,5.492213,12,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,437.5883283638417,3.766684911040025
180,1,55,472.974708,2.945015,15,120,25,643.484127,2.132568,12,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,437.05362482121416,3.785979327664154
181,1,25,646.382344,2.518961,15,120,20,709.797338,8.160651,14,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,447.84208952104274,3.707180139954108
182,1,20,708.96212,2.242351,15,120,45,484.835916,2.815682,14,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,422.3691210470614,3.957068505512941
185,1,65,478.434067,2.673846,15,120,65,478.434067,2.630246,14,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,393.405614820159,4.382137950619479
186,1,5,1748.483631,2.478014,15,120,45,608.646041,2.862685,14,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,410.3881909939576,4.260560291658596
187,1,60,554.838569,2.661291,15,120,5,1771.265147,2.43833,14,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,401.5778368154144,4.410764201548191
189,1,70,542.544711,2.625972,15,120,1,3889.334248,2.17745,14,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,443.3555510842563,4.138092163569321
190,1,80,502.675277,2.811776,15,120,1,3898.455136,2.389226,14,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,502.6752773991717,3.7000613257439774
191,1,1,3919.767426,2.298208,15,120,20,1136.625868,5.28033,14,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,548.920883871993,3.457293990810907
192,1,35,1081.484503,2.17052,15,120,15,1315.531956,3.001979,14,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,570.7234647003442,3.35786308280116
193,1,5,1940.093878,2.342985,15,120,30,1140.513439,2.498774,14,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,587.6989410369627,3.3011695989923933
194,1,30,1154.098099,2.428615,15,120,25,1166.926368,8.468953,14,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,570.5976761746673,3.4245825941523984
195,1,50,987.552585,2.258154,15,120,45,1001.711525,2.984366,14,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,528.9377095776435,3.706711931546552
197,1,20,1206.549152,2.275004,15,120,65,706.079667,2.850874,14,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,508.731544551685,3.8888563030327767
198,1,75,552.701922,2.840367,14,120,40,603.085734,2.418559,14,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,550.6089667620524,6.616955100672688
199,1,15,2772.389143,2.160834,14,120,15,2772.389143,5.317156,14,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,531.5877436796039,6.890913537460138
200,1,40,566.956723,2.199329,14,120,5,3692.299529,2.131457,14,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,514.740269218188,7.173131285423262
201,1,55,515.664385,2.82537,14,120,5,3719.354713,2.598237,14,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,500.07681094454296,7.437566852266866
202,1,80,468.184603,2.883991,14,120,20,2042.08645,2.158349,14,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,468.1846032712136,7.994562489959935
203,1,40,484.004117,2.523488,14,120,60,449.027601,9.039533,12,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,433.0118126261444,8.708279641786953
204,1,25,1075.972396,2.141396,14,120,35,445.049931,3.205727,12,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,389.8031146823072,9.746670432835112
206,1,65,359.964107,2.720293,14,120,5,3858.149125,2.288121,12,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,346.7533796716372,11.12649321139469
207,1,65,346.384312,2.774927,14,120,75,335.70973,3.708431,12,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,334.0641316185507,11.633418747912
208,1,50,336.380105,2.723557,14,120,30,513.860237,2.752666,12,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,318.70501277765584,12.296025205411391
209,1,20,2019.970598,2.154599,14,120,30,502.541289,5.236794,12,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,306.3984277763269,12.85325870544492
210,1,1,4907.421545,2.165173,14,120,40,200.157314,2.701473,12,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,149.08629922946687,28.04202282036541
212,1,70,183.746642,2.538387,14,120,40,224.813203,5.194726,12,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,177.11614915615797,23.66126499021249
213,1,20,2025.30317,2.275372,14,120,5,4233.323132,8.24562,12,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,215.22792919279664,19.66902319959368
215,1,25,1229.71193,2.40087,14,120,25,1229.71193,2.363795,12,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,475.1749512178681,9.097842011663705
216,1,75,602.563912,2.719111,14,120,45,633.483479,2.744937,12,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,595.8276269342438,7.327121527917877
217,1,75,766.733578,5.951352,14,120,25,1291.051297,2.251496,12,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,759.1998772640469,5.530596945350829
218,1,40,998.972201,2.599171,14,120,20,1613.280775,5.170406,12,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,871.0404826670054,5.087673392963403
219,1,75,1432.108927,2.713453,14,120,45,1532.643313,2.738003,12,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1412.081823730486,3.2683992340661043
221,1,50,1710.252107,2.557652,14,120,35,1871.119532,2.830067,12,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1476.478450966816,3.530984316189045
222,1,5,5385.548041,2.446797,14,120,80,1678.669702,6.040705,12,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1678.6697024225996,3.2082237698718914
223,1,70,1761.04927,2.842553,14,120,50,1885.712546,9.230661,12,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1722.7326078752546,3.209625568729596
224,1,55,1731.950844,2.561581,14,120,80,1609.73111,3.260494,13,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1609.7311097604677,3.3957325041517983
225,1,45,1529.478047,2.390667,14,120,10,2398.367043,2.061023,13,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1338.9592186953946,4.009656206526023
226,1,25,1801.88003,2.09889,14,120,25,1801.88003,2.196984,13,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,934.5773940011902,5.662822628160359
228,1,35,873.576513,2.359681,14,120,45,745.704065,2.671493,13,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,476.4123937394813,10.88638992575613
230,1,60,803.263326,2.665634,14,120,40,860.646992,2.522824,13,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,718.0354015717139,7.2937693313789245
231,1,25,1512.128866,2.5103,14,120,1,6866.198066,2.171214,13,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,874.1807642938611,5.951238038954503
232,1,30,1294.580854,2.266518,14,120,65,904.892582,2.736329,13,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,887.5166422083262,5.811555696874846
233,1,30,1309.909089,2.453504,14,120,1,6826.990493,2.339853,13,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,936.8638436498504,5.582636326210801
234,1,45,990.738159,2.260623,14,120,20,1664.855431,5.174049,13,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,897.2217333605436,5.845633329600355
235,1,10,1824.070263,2.473842,15,120,20,1605.767713,2.366325,13,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,827.0973950806272,6.318485938099616
236,1,5,5168.014952,2.373147,15,120,40,925.325092,2.658245,13,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,714.6256876497216,7.231778876366498
237,1,75,614.318347,3.019606,15,120,70,639.160322,3.020203,13,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,564.7253058368913,9.094669890759478
239,1,45,735.692867,2.302844,15,120,20,1438.606048,2.050246,13,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,327.22678302805684,15.562599138545965
241,1,80,539.796361,2.561276,15,120,65,723.35658,2.916848,13,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,539.796361365184,9.412930057105571
242,1,35,965.302418,2.399357,15,120,75,740.675422,5.939707,13,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,701.6072835092174,7.273674400956723
243,1,1,6747.578982,2.234833,15,120,80,868.415951,5.98382,13,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,868.4159512779166,5.8829983033924815
244,1,10,1526.502092,2.204313,15,120,10,1526.502092,2.189027,13,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1034.4273014374548,4.950433679973258
245,1,55,1259.850389,2.532995,15,120,65,1215.494467,6.279624,11,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1179.7304816616163,4.325771866793472
246,1,45,1360.421078,2.523072,15,120,40,1374.948163,2.801747,11,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1279.1516806940256,3.960394501007934
247,1,20,1516.621612,2.175267,15,120,5,5043.191359,2.12832,11,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1347.5855266421238,3.742390563708325
248,1,20,1534.623989,2.330161,15,120,55,1418.160737,3.366821,11,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1361.5992423357857,3.687848608165084
249,1,15,1556.293392,2.197025,15,120,10,1680.796059,5.454636,11,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1337.082995436101,3.718616526668218
250,1,45,1375.225876,2.097793,15,120,35,1401.448738,2.827194,11,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1287.1768988302863,3.831860438124812
251,1,60,1321.897357,2.582878,15,120,70,1300.732588,5.295973,11,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1259.4817992565984,3.9127647837778974
252,1,35,1361.574445,2.339202,15,120,25,1519.028523,2.498749,11,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1215.333465102603,4.046846582009094
253,1,1,6448.146518,2.308027,15,120,80,1099.153859,6.003172,11,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1099.1538590442383,4.47351680535703
254,1,55,1104.535255,2.767257,15,120,10,1631.404212,2.455735,11,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,996.9800616290304,4.987161060127799
255,1,40,1111.182825,2.460576,15,120,40,1111.182825,2.834512,11,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,857.4934710308007,5.860797542998989
257,1,30,1328.319687,2.262326,15,120,35,1058.65869,2.538931,11,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,715.5468437447329,7.08322037466635
258,1,5,5082.55615,2.354626,15,120,25,1413.336137,2.454179,11,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,756.7267977807711,6.716500809514409
259,1,35,1097.520339,2.194757,15,120,50,1014.415085,2.830234,11,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,819.0261261039178,6.215068411477464
260,1,15,1474.570447,2.189144,15,120,15,1474.570447,2.467178,11,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,842.2950549215577,6.019630633668503
261,1,65,865.859572,2.817149,15,120,10,1564.237123,2.783246,11,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,765.2781335392909,6.535471462889611
262,1,65,740.569551,2.947146,15,120,35,894.868277,3.403962,11,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,641.9385762593971,7.674800253471779
264,1,35,710.247518,2.285162,15,120,75,514.98328,6.530526,12,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,469.7209064049647,10.229717656067088
265,1,25,1145.464929,2.18224,15,120,10,1396.917031,2.095472,12,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,444.1122561976176,10.720805081417254
267,1,55,528.548307,2.963457,15,120,60,515.398841,2.935643,12,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,479.3508178491381,9.957049024335982
268,1,65,547.205626,2.621492,15,120,45,616.458385,3.038844,12,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,517.7470309396278,9.307216080154364
269,1,10,1886.422056,2.368198,15,120,1,6624.506205,2.477326,12,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,514.8332814127319,9.406043630188485
271,1,40,894.522477,2.198579,15,120,15,1789.863072,2.156641,12,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,656.928913210404,7.462233734462759
272,1,50,981.897637,2.079196,15,120,45,1005.060873,2.591215,12,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,815.2904057093821,6.036770406783123
273,1,20,1843.806375,2.026918,15,120,5,4957.70514,2.164359,12,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,990.1285199080312,5.00713295334359
274,1,55,1315.479575,2.996099,15,120,75,1238.947015,3.510561,12,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1169.4959005609448,4.279062155612478
275,1,70,1388.157668,2.612686,14,120,55,1438.195888,5.89905,12,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1294.811971689387,3.898559320993538
276,1,75,1426.827475,2.990824,15,120,30,1854.105241,2.843707,12,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1360.0483643158066,3.7188757858004977
277,1,55,1538.680322,2.938501,15,120,40,1598.790751,2.998286,12,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1393.326033041713,3.629959866701864
278,1,70,1490.693105,2.783448,15,120,55,1547.432269,8.829788,12,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1400.807638158714,3.599349691912716
279,1,30,1870.801659,2.251636,15,120,65,1502.392014,3.507087,12,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1398.3928133732086,3.5913725570252675
280,1,10,2372.302525,2.062795,15,120,45,1560.17791,2.542525,12,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1375.211384839723,3.642041258814527
281,1,75,1388.876928,2.793682,15,120,1,6560.480483,2.27036,12,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1322.3419542797865,3.768219450358587
282,1,30,1773.782071,2.041024,15,120,5,4957.36205,2.059251,12,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1253.5114445817176,3.954780047026904
283,1,25,1846.537501,2.471497,15,120,65,1297.958723,6.160043,13,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1173.1945505696183,4.200311945269007
284,1,75,1164.607187,2.650951,15,120,10,2182.208671,2.154091,14,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1085.9529120255895,4.512541078320237
285,1,30,1615.027962,2.198561,15,120,80,1001.385004,5.276441,14,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1001.3850039937266,4.871390203239977
286,1,35,1283.040229,2.226465,15,120,45,1171.747891,2.885857,14,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,927.1310042283536,5.253677063811564
287,1,10,2052.869448,2.492936,15,120,40,1206.514341,2.68089,14,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,861.2014982772771,5.657267695954192
288,1,60,1002.594564,2.602364,15,120,55,1043.161303,2.750936,14,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,806.9849371600505,6.0443357996429095
289,1,1,6503.974137,2.347509,15,120,75,831.914948,3.365562,14,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,746.7032005224789,6.532129693416722
290,1,45,1004.059944,2.2537,15,120,1,6519.940573,2.079081,14,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,699.5500703563389,6.9640092098947
292,1,65,857.379983,2.716236,15,120,30,1439.24775,2.352032,14,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,698.7004896455751,6.985823260334904
293,1,5,4893.965514,2.428375,15,120,65,889.399119,9.846831,14,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,738.0338834256316,6.631085135698399
294,1,50,1130.38181,2.138846,15,120,45,1169.821829,2.646649,14,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1009.4574996528908,1.987303397392795
295,1,40,1157.606093,2.212859,15,120,50,1067.122487,2.661984,14,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,942.9821946073532,2.0688545058051644
296,1,65,898.669493,2.854057,15,120,80,862.291879,3.316512,14,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,862.2918791388106,2.1917473528725795
297,1,5,1830.224556,2.066368,15,120,55,867.217944,2.627925,14,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,764.7106842277257,2.3933555445143035
299,1,60,764.689242,2.77507,15,120,45,870.721727,8.102222,14,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,680.1986222603108,2.6432889367321875
300,1,5,1825.509132,2.493451,15,120,35,947.274954,2.466662,14,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,700.4650235190586,2.6061388798611915
301,1,60,797.712703,2.942868,15,120,55,825.216405,2.630834,14,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,709.8153409503414,2.605734950088997
302,1,10,1405.522913,2.376167,15,120,45,898.717758,2.671188,14,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,711.9397380947963,2.656105848995536
303,1,60,782.597896,2.733136,15,120,50,826.918782,5.749231,12,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,713.4969440120532,2.7228681745177084
304,1,50,794.03251,2.20077,15,120,10,1494.268312,2.074993,12,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,701.1680789013648,2.833265419314404
305,1,15,1074.160634,2.166221,15,120,10,1505.17285,2.300573,12,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,641.4713675747989,3.1061573523759054
306,1,20,966.741041,2.285198,15,120,40,770.098364,2.702824,12,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,610.8211910005944,3.271801975073448
307,1,55,668.247014,2.520946,15,120,80,601.382978,5.842528,12,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,601.3829783497908,3.3266995057753346
308,1,15,1011.28022,2.033368,15,120,1,4323.018116,2.31263,12,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,577.3928672028476,3.4797609090722963
310,1,5,2035.184565,2.335776,15,120,80,476.171359,8.967353,12,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,476.1713591782734,4.274059172592361
311,1,50,485.404662,2.119841,15,120,75,440.968992,3.03954,12,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,435.4730251329057,4.682122030928076
312,1,65,391.35497,2.553253,15,120,45,458.64013,9.056162,12,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,366.2873343317216,5.583796681110297
