user,packet_id,size_bytes,delay_ms,success,mse,mse_contrib
3,4468,63893,18.597276,0,0.0084342660,0.0084342660
0,4472,63584,12.394832,0,0.0007351300,0.0007351300
5,3480,73060,1675.390428,0,0.0136272280,0.0136272280
6,3510,66904,1624.263538,0,0.0054928540,0.0054928540
1,4476,56793,12.577905,0,0.0045324330,0.0045324330
9,2717,64803,2946.477134,0,0.0022519940,0.0022519940
2,4479,61258,14.001439,0,0.0021917140,0.0021917140
4,4193,67486,484.145318,0,0.0138130620,0.0138130620
3,4475,64084,18.875139,0,0.0083196770,0.0083196770
7,3061,67475,2375.209377,0,0.0045802620,0.0045802620
1,4485,58520,11.671733,0,0.0044947590,0.0044947590
8,3167,65167,2212.524037,0,0.0044994570,0.0044994570
5,3489,70867,1679.600606,0,0.0077171660,0.0077171660
0,4488,64415,14.330825,0,0.0009908380,0.0009908380
3,4481,64035,21.659134,0,0.0084131790,0.0084131790
2,4490,61339,17.095626,0,0.0023259220,0.0023259220
4,4207,67963,486.999915,0,0.0130921400,0.0130921400
6,3511,71029,1640.830343,0,0.0043442620,0.0043442620
9,2721,65026,2961.764110,0,0.0022486070,0.0022486070
1,4493,54819,11.752590,0,0.0045382190,0.0045382190
0,4491,64508,14.368079,0,0.0016238760,0.0016238760
7,3074,67226,2385.176146,0,0.0048233060,0.0048233060
2,4496,61443,18.173476,0,0.0019494640,0.0019494640
3,4500,64843,18.901072,0,0.0084972900,0.0084972900
5,3500,69619,1687.803495,0,0.0083059400,0.0083059400
4,4213,69339,492.814696,0,0.0148353880,0.0148353880
8,3178,65407,2224.099778,0,0.0063357770,0.0063357770
6,3528,61864,1640.356623,0,0.0037216080,0.0037216080
1,4501,58573,13.464592,0,0.0046250920,0.0046250920
0,4503,64108,13.332569,0,0.0012143910,0.0012143910
2,4509,61413,13.914917,0,0.0019378260,0.0019378260
3,4507,62945,20.197906,0,0.0084701570,0.0084701570
9,2737,65982,2970.791965,0,0.0023433440,0.0023433440
7,3082,67533,2393.695014,0,0.0044551320,0.0044551320
4,4223,69934,493.306875,0,0.0169894790,0.0169894790
5,3508,67551,1690.818515,0,0.0079748450,0.0079748450
1,4513,56790,12.664321,0,0.0046961280,0.0046961280
0,4518,62994,11.101196,0,0.0010182210,0.0010182210
2,4512,61474,14.332029,0,0.0019562900,0.0019562900
6,3531,72046,1649.689332,0,0.0035887960,0.0035887960
3,4511,62820,23.838251,0,0.0083219350,0.0083219350
8,3181,65369,2241.390928,0,0.0052356970,0.0052356970
4,4236,69679,493.604436,0,0.0172009860,0.0172009860
2,4522,61697,15.957519,0,0.0018901790,0.0018901790
5,3519,68011,1695.961545,0,0.0048365820,0.0048365820
9,2745,66288,2981.524168,0,0.0026181390,0.0026181390
1,4528,58405,14.074959,0,0.0048294650,0.0048294650
0,4530,62806,14.490895,0,0.0009772830,0.0009772830
7,3100,68161,2396.185421,0,0.0056264710,0.0056264710
3,4521,62794,23.349464,0,0.0083260340,0.0083260340
6,3541,69048,1656.765203,0,0.0034675630,0.0034675630
0,4531,63631,15.890698,0,0.0007037350,0.0007037350
4,4247,67801,496.238547,0,0.0162764890,0.0162764890
8,3194,65427,2247.186080,0,0.0047911890,0.0047911890
1,4537,54127,13.202325,0,0.0049664370,0.0049664370
2,4535,61964,14.798053,0,0.0020434310,0.0020434310
5,3525,67637,1700.435778,0,0.0096898590,0.0096898590
3,4539,62994,19.086536,0,0.0083702990,0.0083702990
7,3103,68481,2408.462600,0,0.0092509180,0.0092509180
9,2758,66783,2994.594134,0,0.0026075180,0.0026075180
2,4541,61823,15.284271,0,0.0020873810,0.0020873810
1,4546,57449,12.439970,0,0.0049274010,0.0049274010
0,4549,63834,12.741410,0,0.0010323080,0.0010323080
6,3560,70612,1662.040965,0,0.0034818800,0.0034818800
4,4251,67108,501.817373,0,0.0151587850,0.0151587850
3,4547,63382,17.998058,0,0.0084415350,0.0084415350
5,3536,69129,1705.167873,0,0.0039904510,0.0039904510
8,3208,65164,2254.255086,0,0.0058975340,0.0058975340
1,4557,57980,13.405525,0,0.0050978590,0.0050978590
0,4555,62911,14.698504,0,0.0014919870,0.0014919870
2,4556,61728,14.240061,0,0.0019164420,0.0019164420
7,3114,68651,2414.314189,0,0.0047693500,0.0047693500
4,4269,67082,499.320601,0,0.0139764780,0.0139764780
3,4554,63346,20.016051,0,0.0083353610,0.0083353610
6,3561,63364,1674.173308,0,0.0036340140,0.0036340140
5,3543,70526,1707.999107,0,0.0032323060,0.0032323060
9,2766,66738,3008.939265,0,0.0026743150,0.0026743150
1,4564,54030,12.477601,0,0.0050289870,0.0050289870
0,4568,62715,12.662304,0,0.0012796790,0.0012796790
8,3219,65441,2263.541986,0,0.0060110500,0.0060110500
2,4567,61413,14.132806,0,0.0019093160,0.0019093160
3,4565,63537,15.084921,0,0.0084612850,0.0084612850
4,4280,67894,500.898078,0,0.0137813400,0.0137813400
7,3122,67803,2425.540668,0,0.0046459660,0.0046459660
6,3575,67984,1676.581610,0,0.0035352210,0.0035352210
1,4572,57525,13.842992,0,0.0050775620,0.0050775620
5,3553,70538,1715.728202,0,0.0035082480,0.0035082480
2,4574,61633,15.463244,0,0.0018842200,0.0018842200
0,4576,62088,13.820301,0,0.0012649050,0.0012649050
3,4575,63684,14.916557,0,0.0083714010,0.0083714010
4,4286,69029,505.547900,0,0.0141956980,0.0141956980
9,2778,67281,3022.600553,0,0.0026958800,0.0026958800
8,3225,65543,2274.260479,0,0.0051388410,0.0051388410
0,4584,61973,13.155373,0,0.0008321280,0.0008321280
7,3140,67004,2426.780490,0,0.0042154780,0.0042154780
1,4588,58133,12.254287,0,0.0051290840,0.0051290840
2,4582,61542,15.903620,0,0.0018859940,0.0018859940
6,3588,67530,1682.190613,0,0.0052404850,0.0052404850
5,3562,70857,1722.964127,0,0.0043453620,0.0043453620
3,4590,63593,17.828816,0,0.0083237210,0.0083237210
4,4293,69874,510.749098,0,0.0157621740,0.0157621740
0,4594,62963,12.237196,0,0.0006570340,0.0006570340
1,4599,54365,12.087807,0,0.0050306130,0.0050306130
8,3234,65386,2284.645211,0,0.0049596320,0.0049596320
9,2789,67054,3032.766326,0,0.0026822130,0.0026822130
2,4600,61747,15.405034,0,0.0020424550,0.0020424550
3,4592,63582,23.390025,0,0.0084011230,0.0084011230
7,3145,65672,2437.805951,0,0.0040863790,0.0040863790
5,3578,71353,1722.011978,0,0.0064785550,0.0064785550
6,3591,72593,1695.741474,0,0.0041615240,0.0041615240
0,4602,62408,12.055508,0,0.0007476980,0.0007476980
4,4308,71102,512.114029,0,0.0179347210,0.0179347210
1,4607,58271,12.617435,0,0.0049599540,0.0049599540
2,4604,61553,17.229707,0,0.0020870540,0.0020870540
3,4609,63868,15.165695,0,0.0084112750,0.0084112750
9,2799,67508,3039.126282,0,0.0034541750,0.0034541750
8,3250,65704,2291.015255,0,0.0049834590,0.0049834590
7,3152,66283,2447.168743,0,0.0049769070,0.0049769070
6,3601,61934,1699.208163,0,0.0035127980,0.0035127980
5,3583,71645,1731.474195,0,0.0023569270,0.0023569270
0,4614,61287,13.933802,0,0.0009668300,0.0009668300
2,4615,61300,14.421743,0,0.0018443640,0.0018443640
1,4619,56980,13.023682,0,0.0049175950,0.0049175950
4,4314,71890,517.691647,0,0.0193117280,0.0193117280
3,4613,63733,17.996781,0,0.0083986970,0.0083986970
0,4628,61352,11.642999,0,0.0008584420,0.0008584420
1,4627,59132,13.060014,0,0.0047885950,0.0047885950
8,3257,65312,2299.273469,0,0.0062913010,0.0062913010
2,4630,61231,13.898200,0,0.0018452100,0.0018452100
6,3614,72016,1700.648064,0,0.0035185670,0.0035185670
3,4624,63700,20.220150,0,0.0084089060,0.0084089060
9,2810,68381,3052.065913,0,0.0035522390,0.0035522390
4,4325,71353,521.318835,0,0.0205480910,0.0205480910
5,3600,70969,1735.052780,0,0.0024955160,0.0024955160
7,3168,64823,2454.589150,0,0.0071118470,0.0071118470
1,4631,54981,13.702962,0,0.0048026190,0.0048026190
0,4634,61273,12.894652,0,0.0011219970,0.0011219970
2,4632,60972,16.696181,0,0.0018751550,0.0018751550
3,4640,64055,15.860271,0,0.0085330040,0.0085330040
4,4335,70502,525.029640,0,0.0207629000,0.0207629000
6,3623,68656,1711.799593,0,0.0038932780,0.0038932780
5,3603,71573,1744.506461,0,0.0027623840,0.0027623840
1,4641,59538,14.339265,0,0.0048374850,0.0048374850
8,3269,65456,2308.792062,0,0.0067816490,0.0067816490
0,4643,62103,13.766945,0,0.0009562810,0.0009562810
7,3177,63009,2462.437841,0,0.0051251140,0.0051251140
2,4645,60563,13.707980,0,0.0018498890,0.0018498890
3,4642,63842,18.903651,0,0.0084198290,0.0084198290
9,2816,68124,3068.278642,0,0.0026237990,0.0026237990
0,4654,63248,12.544744,0,0.0008216740,0.0008216740
4,4345,69410,528.216390,0,0.0198489040,0.0198489040
1,4658,58302,11.384146,0,0.0047990300,0.0047990300
2,4652,60854,16.047691,0,0.0019695480,0.0019695480
6,3635,70397,1713.373546,0,0.0037823150,0.0037823150
3,4659,63836,16.137437,0,0.0084993490,0.0084993490
7,3183,63650,2468.520022,0,0.0047123730,0.0047123730
5,3612,72143,1753.200500,0,0.0031825790,0.0031825790
8,3276,65679,2322.561037,0,0.0055904120,0.0055904120
1,4668,60620,12.451791,0,0.0048737130,0.0048737130
9,2830,68446,3078.281141,0,0.0025946140,0.0025946140
4,4360,70191,528.613410,0,0.0183209010,0.0183209010
2,4662,60751,14.908634,0,0.0020050220,0.0020050220
0,4670,63737,12.336805,0,0.0010353970,0.0010353970
3,4661,64106,22.087210,0,0.0085691570,0.0085691570
6,3645,63903,1719.466605,0,0.0035415740,0.0035415740
7,3196,64203,2475.061955,0,0.0040356840,0.0040356840
5,3626,72385,1760.920254,0,0.0046199540,0.0046199540
0,4671,64534,14.325810,0,0.0015410310,0.0015410310
1,4673,56185,13.559637,0,0.0047949990,0.0047949990
2,4672,60877,14.612466,0,0.0018496500,0.0018496500
4,4361,70163,535.417292,0,0.0200663410,0.0200663410
3,4678,64384,15.750255,0,0.0084585540,0.0084585540
8,3289,65524,2332.802500,0,0.0050971760,0.0050971760
2,4681,60465,13.294184,0,0.0018405290,0.0018405290
6,3659,67352,1726.441567,0,0.0035607050,0.0035607050
0,4683,64646,13.671487,0,0.0011633240,0.0011633240
1,4687,61067,12.491141,0,0.0048526150,0.0048526150
9,2832,68121,3101.441653,0,0.0025904110,0.0025904110
5,3634,72314,1765.971797,0,0.0027469080,0.0027469080
3,4684,64248,16.761675,0,0.0085252640,0.0085252640
7,3207,64599,2481.606590,0,0.0041287480,0.0041287480
4,4379,70391,531.103732,0,0.0225361320,0.0225361320
0,4691,63995,10.270454,0,0.0015139350,0.0015139350
8,3296,65570,2342.461899,0,0.0049373030,0.0049373030
1,4697,59637,12.548070,0,0.0047699100,0.0047699100
6,3669,64189,1728.909836,0,0.0061097510,0.0061097510
3,4698,64056,14.490309,0,0.0084936710,0.0084936710
2,4700,60311,13.551964,0,0.0018965520,0.0018965520
4,4386,69227,535.816193,0,0.0239552990,0.0239552990
5,3650,73101,1771.716737,0,0.0028177200,0.0028177200
7,3220,65283,2487.778980,0,0.0043410830,0.0043410830
1,4702,61396,12.892909,0,0.0048378980,0.0048378980
0,4707,64046,14.574570,0,0.0011496200,0.0011496200
9,2849,68207,3112.432062,0,0.0025420440,0.0025420440
2,4703,60199,17.490256,0,0.0018357480,0.0018357480
3,4701,64310,20.629804,0,0.0085016700,0.0085016700
6,3671,69162,1738.526245,0,0.0042603040,0.0042603040
8,3307,65302,2351.233463,0,0.0060558890,0.0060558890
4,4391,68130,542.224086,0,0.0223852570,0.0223852570
1,4714,56688,12.795369,0,0.0049205370,0.0049205370
7,3223,64585,2498.515238,0,0.0059494250,0.0059494250
5,3655,72730,1780.438793,0,0.0028939380,0.0028939380
0,4718,64717,13.363363,0,0.0008782580,0.0008782580
2,4711,60424,18.199305,0,0.0019577150,0.0019577150
3,4712,64137,22.077554,0,0.0085232300,0.0085232300
6,3681,66511,1743.607255,0,0.0042500330,0.0042500330
4,4403,67097,543.345141,0,0.0199872070,0.0199872070
0,4722,64980,12.531117,0,0.0010554920,0.0010554920
8,3314,65503,2365.376519,0,0.0069933110,0.0069933110
9,2856,68899,3131.735513,0,0.0032112670,0.0032112670
1,4729,61093,12.671785,0,0.0050683030,0.0050683030
2,4726,60565,15.447670,0,0.0020131350,0.0020131350
7,3231,63307,2505.339704,0,0.0036096520,0.0036096520
3,4721,64146,22.104773,0,0.0085053940,0.0085053940
5,3663,73141,1792.477331,0,0.0027225580,0.0027225580
0,4735,64035,11.153869,0,0.0015951670,0.0015951670
1,4736,59499,13.080324,0,0.0052077810,0.0052077810
4,4420,68102,542.139537,0,0.0180599170,0.0180599170
6,3698,70844,1746.210378,0,0.0041014560,0.0041014560
2,4733,60393,15.476691,0,0.0018674030,0.0018674030
8,3325,65660,2369.449203,0,0.0055504370,0.0055504370
3,4737,64392,22.078426,0,0.0085243050,0.0085243050
0,4741,63852,11.274253,0,0.0013626570,0.0013626570
7,3241,63974,2513.452900,0,0.0036593270,0.0036593270
9,2864,68057,3146.435851,0,0.0033438440,0.0033438440
5,3679,72683,1792.393387,0,0.0044318130,0.0044318130
1,4744,61265,13.152664,0,0.0052479330,0.0052479330
2,4745,60515,12.841017,0,0.0019013120,0.0019013120
4,4429,68427,546.540063,0,0.0200219730,0.0200219730
3,4749,64290,14.969175,0,0.0085240390,0.0085240390
6,3708,61620,1750.871931,0,0.0038831120,0.0038831120
8,3332,65507,2379.472088,0,0.0048889660,0.0048889660
5,3683,71748,1799.690142,0,0.0027100000,0.0027100000
4,4437,69258,546.380878,0,0.0210531630,0.0210531630
0,4755,62899,13.632632,0,0.0023171660,0.0023171660
1,4756,57104,13.765417,0,0.0051279630,0.0051279630
2,4757,60426,15.141812,0,0.0018218270,0.0018218270
3,4759,64272,17.299425,0,0.0085028250,0.0085028250
7,3254,65383,2521.446301,0,0.0033477520,0.0033477520
9,2875,67127,3157.110417,0,0.0024407940,0.0024407940
6,3715,68294,1760.027299,0,0.0038473070,0.0038473070
0,4764,63396,12.945360,0,0.0012632560,0.0012632560
2,4765,60290,13.844033,0,0.0018786090,0.0018786090
1,4767,60811,15.228549,0,0.0053169570,0.0053169570
4,4441,68774,554.621784,0,0.0201123390,0.0201123390
5,3693,71546,1804.276239,0,0.0024362090,0.0024362090
3,4769,64572,18.464992,0,0.0085412290,0.0085412290
8,3349,65647,2388.146986,0,0.0050140330,0.0050140330
7,3270,65338,2523.652710,0,0.0034133070,0.0034133070
2,4773,60555,14.871963,0,0.0020468450,0.0020468450
0,4774,64312,14.460638,0,0.0008467890,0.0008467890
1,4771,58927,17.706854,0,0.0053599930,0.0053599930
6,3725,66254,1766.756639,0,0.0037411340,0.0037411340
3,4777,64419,19.412378,0,0.0085037940,0.0085037940
4,4457,68958,554.438732,0,0.0198221300,0.0198221300
5,3707,70702,1809.757184,0,0.0023245040,0.0023245040
0,4784,64672,11.697425,0,0.0012117190,0.0012117190
9,2883,66362,3178.122265,0,0.0024596260,0.0024596260
8,3355,65584,2395.021905,0,0.0056953040,0.0056953040
2,4787,60423,13.211416,0,0.0021668550,0.0021668550
1,4789,60888,14.634442,0,0.0053434150,0.0053434150
7,3271,65662,2537.350385,0,0.0042669260,0.0042669260
3,4781,64499,24.036587,0,0.0085851150,0.0085851150
6,3735,67901,1770.439580,0,0.0038132030,0.0038132030
4,4470,68602,552.880623,0,0.0201607270,0.0201607270
1,4793,56702,12.234951,0,0.0054319100,0.0054319100
5,3719,71114,1811.797701,0,0.0025862360,0.0025862360
0,4799,64565,12.614080,0,0.0016794290,0.0016794290
2,4797,60445,13.747691,0,0.0019334350,0.0019334350
3,4795,66304,20.538720,0,0.0085615480,0.0085615480
9,2900,66286,3186.467952,0,0.0024913600,0.0024913600
6,3750,59424,1769.095646,0,0.0076951080,0.0076951080
8,3366,65776,2405.013296,0,0.0067443640,0.0067443640
4,4478,68247,558.149878,0,0.0197124830,0.0197124830
7,3285,65225,2545.588750,0,0.0062236710,0.0062236710
1,4806,59777,13.879696,0,0.0056406660,0.0056406660
0,4805,64088,13.888456,0,0.0011872470,0.0011872470
2,4810,60371,15.128360,0,0.0019714390,0.0019714390
5,3727,70990,1820.310205,0,0.0043209980,0.0043209980
3,4801,62952,24.082140,0,0.0086071380,0.0086071380
0,4811,63273,14.992181,0,0.0013190270,0.0013190270
1,4819,60725,12.988203,0,0.0056563370,0.0056563370
4,4482,66733,566.031728,0,0.0190925500,0.0190925500
6,3759,66298,1777.360902,0,0.0055213280,0.0055213280
2,4816,60427,14.321456,0,0.0019606190,0.0019606190
8,3371,65999,2416.520805,0,0.0053748110,0.0053748110
7,3295,64305,2552.782329,0,0.0038216010,0.0038216010
9,2902,65739,3205.623392,0,0.0024189840,0.0024189840
3,4813,62953,20.912451,0,0.0085208720,0.0085208720
5,3734,70911,1822.735263,0,0.0018427900,0.0018427900
1,4823,57189,13.258776,0,0.0056469300,0.0056469300
0,4826,62699,11.949085,0,0.0010516920,0.0010516920
4,4499,67363,563.464901,0,0.0158889580,0.0158889580
2,4830,60495,15.928725,0,0.0020190020,0.0020190020
6,3770,64443,1781.827651,0,0.0038273030,0.0038273030
3,4824,62936,21.987123,0,0.0084843660,0.0084843660
8,3385,65910,2425.321382,0,0.0050303530,0.0050303530
7,3306,64578,2558.111746,0,0.0041149040,0.0041149040
5,3748,70082,1827.497741,0,0.0025721020,0.0025721020
1,4831,60658,13.969616,0,0.0058952190,0.0058952190
0,4836,63241,13.796481,0,0.0007698990,0.0007698990
2,4835,60643,15.023586,0,0.0023142130,0.0023142130
3,4839,62942,14.730209,0,0.0084432230,0.0084432230
9,2914,66075,3219.076333,0,0.0039642120,0.0039642120
4,4502,67145,569.602022,0,0.0179344660,0.0179344660
6,3777,69307,1792.995713,0,0.0038163630,0.0038163630
1,4843,59186,11.958962,0,0.0058587230,0.0058587230
5,3758,68620,1827.497793,0,0.0047209020,0.0047209020
0,4846,63437,12.186569,0,0.0012081920,0.0012081920
2,4847,60182,15.463811,0,0.0025813970,0.0025813970
7,3320,64693,2564.139291,0,0.0041492110,0.0041492110
8,3400,66256,2434.047251,0,0.0059661000,0.0059661000
3,4844,63032,20.627470,0,0.0085087900,0.0085087900
4,4517,66078,569.870183,0,0.0173940240,0.0173940240
0,4852,63859,13.754429,0,0.0014278200,0.0014278200
6,3786,60360,1797.157273,0,0.0037944680,0.0037944680
1,4855,61189,15.082933,0,0.0058940550,0.0058940550
2,4859,59946,14.030636,0,0.0019834940,0.0019834940
9,2925,66117,3231.724428,0,0.0044090590,0.0044090590
5,3761,68999,1838.305354,0,0.0046377880,0.0046377880
3,4851,63117,22.958526,0,0.0083992880,0.0083992880
4,4525,64749,574.577177,0,0.0144868730,0.0144868730
7,3330,65255,2573.443170,0,0.0039020780,0.0039020780
8,3405,66226,2442.416008,0,0.0054033490,0.0054033490
0,4868,63723,12.117244,0,0.0010767620,0.0010767620
1,4870,57862,13.367707,0,0.0057365310,0.0057365310
2,4867,60080,14.141266,0,0.0021215990,0.0021215990
3,4866,63544,19.726745,0,0.0084708060,0.0084708060
6,3793,68556,1807.390220,0,0.0037220540,0.0037220540
5,3779,67340,1838.117689,0,0.0084915120,0.0084915120
0,4871,63042,12.588296,0,0.0012367650,0.0012367650
1,4873,61366,12.735656,0,0.0058294190,0.0058294190
4,4536,65551,578.757718,0,0.0141729490,0.0141729490
9,2934,65848,3246.663767,0,0.0025272760,0.0025272760
2,4876,59998,13.312813,0,0.0019799540,0.0019799540
7,3338,65807,2581.346048,0,0.0049734480,0.0049734480
8,3416,66478,2450.728295,0,0.0054053320,0.0054053320
3,4880,63496,18.146265,0,0.0085445080,0.0085445080
5,3788,65888,1841.822421,0,0.0071621940,0.0071621940
0,4882,63432,12.533094,0,0.0009769020,0.0009769020
2,4885,59638,13.523025,0,0.0021359160,0.0021359160
1,4887,60088,13.764148,0,0.0056649100,0.0056649100
4,4545,66426,580.396436,0,0.0152783000,0.0152783000
6,3808,68324,1816.170352,0,0.0037938490,0.0037938490
3,4888,63429,18.485291,0,0.0084426270,0.0084426270
7,3344,65554,2588.850343,0,0.0069469320,0.0069469320
9,2941,66312,3260.248703,0,0.0026025040,0.0026025040
8,3429,66708,2456.700374,0,0.0060227780,0.0060227780
5,3794,62809,1846.219379,0,0.0065770730,0.0065770730
1,4892,62090,14.395506,0,0.0058205380,0.0058205380
0,4900,64248,11.830426,0,0.0007147570,0.0007147570
2,4898,59893,14.007489,0,0.0025175530,0.0025175530
4,4551,66512,587.791501,0,0.0149586210,0.0149586210
3,4894,63724,20.821732,0,0.0084140980,0.0084140980
0,4902,65105,11.724943,0,0.0008335510,0.0008335510
7,3359,65752,2592.348501,0,0.0036769410,0.0036769410
2,4903,59800,14.508158,0,0.0028050470,0.0028050470
1,4906,58668,12.989305,0,0.0057480510,0.0057480510
6,3818,69893,1827.562724,0,0.0033918390,0.0033918390
5,3810,59889,1845.945944,0,0.0061321830,0.0061321830
8,3437,66583,2463.857434,0,0.0051271080,0.0051271080
4,4562,67198,585.948618,0,0.0156233680,0.0156233680
3,4910,63530,15.901918,0,0.0084251610,0.0084251610
9,2951,66035,3273.291644,0,0.0025747520,0.0025747520
1,4914,62319,12.622859,0,0.0056605780,0.0056605780
0,4916,64242,11.856239,0,0.0012022060,0.0012022060
2,4920,59524,13.129969,0,0.0020964990,0.0020964990
6,3828,61582,1831.527728,0,0.0034802370,0.0034802370
5,3812,60246,1849.587558,0,0.0050691560,0.0050691560
7,3364,65765,2600.354354,0,0.0037214450,0.0037214450
3,4919,63589,19.467645,0,0.0084434790,0.0084434790
4,4571,67274,590.244660,0,0.0149158560,0.0149158560
8,3448,66880,2474.877811,0,0.0061844030,0.0061844030
0,4924,64340,13.937021,0,0.0010218940,0.0010218940
1,4925,61188,14.656928,0,0.0057022310,0.0057022310
2,4930,59132,14.344727,0,0.0020772630,0.0020772630
5,3822,58504,1853.185201,0,0.0088254960,0.0088254960
9,2966,66088,3284.992352,0,0.0025059380,0.0025059380
3,4923,63862,19.641707,0,0.0083747670,0.0083747670
7,3380,65411,2602.509892,0,0.0035159060,0.0035159060
4,4587,66873,591.220196,0,0.0143050490,0.0143050490
6,3833,66515,1844.133641,0,0.0053321400,0.0053321400
0,4935,64232,12.839228,0,0.0012009350,0.0012009350
1,4934,62936,13.899523,0,0.0057459450,0.0057459450
2,4933,59133,14.674603,0,0.0020577660,0.0020577660
3,4931,64152,18.159451,0,0.0084960990,0.0084960990
5,3837,58150,1852.964428,0,0.0038097580,0.0038097580
8,3459,66734,2487.991625,0,0.0056079840,0.0056079840
4,4593,66742,595.395537,0,0.0143071250,0.0143071250
0,4943,63763,12.887502,0,0.0010157060,0.0010157060
7,3384,64811,2614.346461,0,0.0034364260,0.0034364260
1,4947,59006,12.254538,0,0.0058569850,0.0058569850
9,2976,66700,3298.222907,0,0.0034954110,0.0034954110
3,4942,64088,16.362183,0,0.0084090500,0.0084090500
6,3841,65498,1852.326284,0,0.0042218260,0.0042218260
2,4949,59046,14.586602,0,0.0020520350,0.0020520350
5,3848,59396,1855.847801,0,0.0034893140,0.0034893140
4,4610,66315,591.046233,0,0.0136623390,0.0136623390
0,4959,64431,12.225421,0,0.0008841020,0.0008841020
8,3464,66980,2498.093724,0,0.0055392320,0.0055392320
2,4958,59324,14.740375,0,0.0023982780,0.0023982780
1,4953,62294,17.566587,0,0.0059073920,0.0059073920
3,4960,63777,15.394612,0,0.0084118290,0.0084118290
7,3393,65116,2618.544757,0,0.0045840630,0.0045840630
5,3851,60083,1856.666212,0,0.0036205220,0.0036205220
9,2988,66578,3309.719588,0,0.0034885660,0.0034885660
6,3857,70856,1859.570562,0,0.0030755810,0.0030755810
4,4612,65832,597.173579,0,0.0134499550,0.0134499550
1,4962,60824,15.840415,0,0.0057855470,0.0057855470
0,4967,65398,13.288761,0,0.0011677380,0.0011677380
2,4970,59448,15.289955,0,0.0024201200,0.0024201200
3,4969,63986,17.127967,0,0.0084439010,0.0084439010
8,3478,67349,2505.192776,0,0.0061317880,0.0061317880
5,3868,61585,1855.366074,0,0.0034659260,0.0034659260
7,3404,64702,2628.568579,0,0.0065886620,0.0065886620
1,4978,61261,12.896521,0,0.0059113770,0.0059113770
0,4974,65416,14.484753,0,0.0017363890,0.0017363890
4,4623,65711,601.364998,0,0.0124986440,0.0124986440
6,3869,60961,1864.204545,0,0.0029988360,0.0029988360
2,4976,59369,17.035017,0,0.0019804320,0.0019804320
3,4980,63827,17.650928,0,0.0084076180,0.0084076180
9,2997,67002,3320.681465,0,0.0025340010,0.0025340010
5,3871,61831,1864.997922,0,0.0061834000,0.0061834000
0,4982,66406,14.549309,0,0.0013540220,0.0013540220
1,4984,58940,13.083996,0,0.0060313920,0.0060313920
8,3488,67246,2512.223725,0,0.0050380420,0.0050380420
2,4989,59259,13.788140,0,0.0019619560,0.0019619560
4,4639,65534,598.453289,0,0.0112977140,0.0112977140
3,4981,63819,21.564411,0,0.0084228220,0.0084228220
7,3412,64665,2639.910234,0,0.0029643460,0.0029643460
6,3877,68421,1874.514088,0,0.0028972280,0.0028972280
0,4997,42726,8.207776,0,0.0019065950,0.0019065950
1,4993,62356,13.373019,0,0.0060937690,0.0060937690
9,3002,66751,3330.457470,0,0.0024489750,0.0024489750
5,3886,61337,1861.293964,0,0.0033183620,0.0033183620
2,5000,39774,11.116711,0,0.0019109080,0.0019109080
3,4994,52701,14.685403,0,0.0083697040,0.0083697040
4,4648,65118,600.419352,0,0.0110526530,0.0110526530
0,5001,48110,8.521649,0,0.0014531600,0.0014531600
8,3495,67465,2524.728733,0,0.0063534440,0.0063534440
7,3425,64767,2643.194987,0,0.0027772760,0.0027772760
1,5004,60427,13.003324,0,0.0060015480,0.0060015480
6,3881,67746,1881.724711,0,0.0029433590,0.0029433590
2,5010,42593,8.716212,0,0.0019541920,0.0019541920
3,5008,53064,11.868691,0,0.0083081890,0.0083081890
5,3892,61592,1865.373048,0,0.0031470760,0.0031470760
4,4651,65711,604.233134,0,0.0119881580,0.0119881580
9,3011,66741,3342.566017,0,0.0025116770,0.0025116770
1,5013,61645,13.134677,0,0.0061768380,0.0061768380
0,5017,48829,11.702518,0,0.0010396980,0.0010396980
7,3439,64495,2645.360580,0,0.0024512720,0.0024512720
3,5014,53150,14.334673,0,0.0079706970,0.0079706970
5,3907,61015,1861.837794,0,0.0026585460,0.0026585460
6,3896,71374,1880.512326,0,0.0029444950,0.0029444950
2,5019,42925,12.559121,0,0.0021843220,0.0021843220
8,3504,67373,2533.141077,0,0.0058210150,0.0058210150
4,4663,65802,602.830276,0,0.0132134200,0.0132134200
2,5022,44573,11.820665,0,0.0022604980,0.0022604980
0,5027,51686,10.102135,0,0.0014777060,0.0014777060
3,5024,53592,14.126827,0,0.0081956720,0.0081956720
5,3916,62149,1863.710990,0,0.0025966790,0.0025966790
7,3445,64802,2648.834211,0,0.0024959230,0.0024959230
1,5030,57111,13.227769,0,0.0060174240,0.0060174240
4,4676,65876,599.590879,0,0.0133395060,0.0133395060
6,3910,60606,1880.518626,0,0.0028561900,0.0028561900
9,3028,66108,3349.696035,0,0.0024879860,0.0024879860
8,3514,67545,2541.949079,0,0.0057614870,0.0057614870
2,5035,46336,9.686099,0,0.0019639050,0.0019639050
0,5036,53090,11.379868,0,0.0021982730,0.0021982730
1,5034,60841,12.777916,0,0.0060795120,0.0060795120
3,5040,54261,12.048713,0,0.0082422810,0.0082422810
5,3929,62321,1864.195220,0,0.0041228530,0.0041228530
4,4686,65474,599.099262,0,0.0137560100,0.0137560100
6,3919,67574,1881.880528,0,0.0046304070,0.0046304070
